invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,total
686410932,Cairo,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48:00,Ewallet,69.4,4.761904762,3.47,8.2,72.87
510095628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20:00,Credit card,196.6,4.761904762,9.83,7.2,206.43
608043797,Cairo,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24:00,Ewallet,202.56,4.761904762,10.128,8.7,212.688
148822527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44:00,Credit card,121.2,4.761904762,6.06,8.4,127.25999999999999
437533084,Cairo,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48:00,Ewallet,199.78,4.761904762,9.989,7.1,209.769
632324574,Cairo,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14:00,Cash,607.36,4.761904762,30.368,5.5,637.7280000000001
556977101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51:00,Cash,126.44,4.761904762,6.322,8.5,132.762
862598517,Giza,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17:00,Cash,541.44,4.761904762,27.072,6.2,568.512
401188016,Cairo,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,17:36:00,Cash,98.13,4.761904762,4.9065,8.9,103.03649999999999
420188989,Alex,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,15:47:00,Cash,412.16,4.761904762,20.608,9.6,432.76800000000003
277632961,Cairo,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53:00,Credit card,73.97,4.761904762,3.6985,5.4,77.6685
573988548,Giza,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40:00,Ewallet,31.9,4.761904762,1.595,9.1,33.495
620022046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48:00,Ewallet,138.8,4.761904762,6.94,9.0,145.74
282352475,Cairo,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53:00,Cash,186.62,4.761904762,9.331,6.3,195.951
511543087,Cairo,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36:00,Credit card,88.45,4.761904762,4.4225,9.5,92.8725
726296793,Alex,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54:00,Ewallet,193.44,4.761904762,9.672,9.8,203.112
387494215,Cairo,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50:00,Cash,145.5,4.761904762,7.275,6.7,152.775
862179201,Cairo,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48:00,Credit card,504.3,4.761904762,25.215,7.7,529.515
291215991,Cairo,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28:00,Cash,306.45,4.761904762,15.3225,7.0,321.7725
602809671,Giza,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,17:15:00,Credit card,95.7,4.761904762,4.785,5.1,100.48499999999999
347726115,Cairo,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,18:03:00,Credit card,635.18,4.761904762,31.759,6.2,666.939
209610206,Alex,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,17:29:00,Ewallet,214.55,4.761904762,10.7275,6.1,225.27749999999997
595274851,Alex,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,18:05:00,Ewallet,379.96,4.761904762,18.998,9.3,398.958
189520236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07:00,Cash,696.85,4.761904762,34.8425,7.6,731.6925
503070930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,19:49:00,Credit card,408.73,4.761904762,20.4365,8.2,429.16650000000004
413206708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52:00,Ewallet,51.47,4.761904762,2.5735,8.5,54.0435
425852085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,16:48:00,Ewallet,274.3,4.761904762,13.715,9.8,288.015
521187827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,20:46:00,Credit card,196.95,4.761904762,9.8475,8.7,206.79749999999999
220281851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,18:14:00,Ewallet,69.46,4.761904762,3.473,9.7,72.93299999999999
600389738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,15:05:00,Credit card,359.6,4.761904762,17.98,4.3,377.58000000000004
734911155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34:00,Credit card,137.13,4.761904762,6.8565,7.7,143.9865
451285717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23:00,Cash,499.02,4.761904762,24.951,7.3,523.971
609818548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,13:55:00,Credit card,224.64,4.761904762,11.232,5.9,235.87199999999999
133147229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43:00,Cash,125.74,4.761904762,6.287,5.0,132.027
534014457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36:00,Credit card,490.26,4.761904762,24.513,8.0,514.773
719898991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03:00,Ewallet,457.05,4.761904762,22.8525,7.1,479.9025
286626248,Cairo,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,20:03:00,Credit card,156.84,4.761904762,7.842,9.0,164.68200000000002
339389982,Cairo,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55:00,Ewallet,119.72,4.761904762,5.986,6.7,125.706
827445872,Cairo,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28:00,Credit card,543.6,4.761904762,27.18,6.1,570.78
827777633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41:00,Cash,882.81,4.761904762,44.1405,9.3,926.9505
287831405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,19:01:00,Ewallet,152.58,4.761904762,7.629,7.0,160.20899999999997
435134908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,18:04:00,Credit card,693.44,4.761904762,34.672,7.2,728.1120000000001
857679057,Cairo,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,19:20:00,Ewallet,229.5,4.761904762,11.475,8.2,240.975
236271144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31:00,Ewallet,146.79,4.761904762,7.3395,8.4,154.12949999999998
892056689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28:00,Ewallet,141.6,4.761904762,7.08,6.2,148.68
583414548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36:00,Ewallet,116.69,4.761904762,5.8345,7.4,122.52450000000002
339124827,Cairo,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32:00,Credit card,73.96,4.761904762,3.698,5.0,77.65799999999999
643387867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44:00,Ewallet,97.94,4.761904762,4.897,6.9,102.837
308810538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16:00,Credit card,292.2,4.761904762,14.61,4.9,306.81
358889262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1,551.124
460354390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00:00,Ewallet,92.04,4.761904762,4.602,9.1,96.642
343870864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30:00,Credit card,75.88,4.761904762,3.794,7.1,79.67399999999999
173501108,Cairo,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14:00,Credit card,80.72,4.761904762,4.036,5.0,84.756
243472663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43:00,Credit card,112.62,4.761904762,5.631,5.5,118.251
841188232,Cairo,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40:00,Credit card,71.2,4.761904762,3.56,9.2,74.76
701235550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40:00,Ewallet,155.24,4.761904762,7.762,4.9,163.002
647501224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23:00,Ewallet,294.2,4.761904762,14.71,8.9,308.91
541488554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08:00,Credit card,548.55,4.761904762,27.4275,6.0,575.9775000000001
539217227,Cairo,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45:00,Cash,257.7,4.761904762,12.885,4.2,270.585
213321216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28:00,Cash,396.36,4.761904762,19.818,7.3,416.178
747587183,Cairo,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31:00,Ewallet,171.81,4.761904762,8.5905,6.5,180.4005
582528065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49:00,Cash,488.79,4.761904762,24.4395,8.9,513.2295
210571719,Cairo,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34:00,Cash,524.16,4.761904762,26.208,9.7,550.3679999999999
399694630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23:00,Credit card,133.26,4.761904762,6.663,8.6,139.923
134752619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51:00,Cash,135.24,4.761904762,6.762,6.9,142.002
356448813,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45:00,Credit card,112.44,4.761904762,5.622,7.7,118.062
198669832,Cairo,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38:00,Cash,144.08,4.761904762,7.204,9.5,151.28400000000002
283265248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23:00,Ewallet,985.2,4.761904762,49.26,4.5,1034.46
712390363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24:00,Ewallet,249.96,4.761904762,12.498,5.6,262.45799999999997
218599410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54:00,Ewallet,217.26,4.761904762,10.863,8.2,228.123
174750888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32:00,Cash,194.22,4.761904762,9.711,7.3,203.93099999999998
866997614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42:00,Credit card,892.0,4.761904762,44.6,4.4,936.6
134544720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58:00,Ewallet,339.36,4.761904762,16.968,5.7,356.32800000000003
760902357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08:00,Ewallet,447.06,4.761904762,22.353,5.0,469.41300000000007
514372845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02:00,Cash,198.5,4.761904762,9.925,9.0,208.425
698985964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01:00,Credit card,812.1,4.761904762,40.605,6.3,852.7049999999999
718579773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40:00,Credit card,493.3,4.761904762,24.665,9.4,517.9649999999999
651887328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55:00,Cash,591.66,4.761904762,29.583,7.7,621.2429999999999
241112261,Cairo,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33:00,Credit card,559.02,4.761904762,27.951,5.5,586.971
408269866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42:00,Ewallet,517.86,4.761904762,25.893,4.1,543.753
834831826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16:00,Credit card,410.2,4.761904762,20.51,7.6,430.71000000000004
343613544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48:00,Cash,266.7,4.761904762,13.335,8.6,280.035
239484278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35:00,Ewallet,70.91,4.761904762,3.5455,8.3,74.45550000000001
355346244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55:00,Credit card,144.78,4.761904762,7.239,8.1,152.019
550848664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33:00,Credit card,429.55,4.761904762,21.4775,8.6,451.0275
339968318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49:00,Ewallet,569.17,4.761904762,28.4585,6.3,597.6285
458610011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43:00,Cash,241.2,4.761904762,12.06,5.8,253.26
592346155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43:00,Ewallet,127.08,4.761904762,6.354,6.2,133.434
797880493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54:00,Cash,257.08,4.761904762,12.854,7.7,269.93399999999997
207731363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00,Ewallet,139.02,4.761904762,6.951,8.1,145.971
390316381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00,Cash,81.66,4.761904762,4.083,7.3,85.743
443820585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54:00,Cash,310.72,4.761904762,15.536,8.4,326.25600000000003
339187061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06:00,Credit card,185.96,4.761904762,9.298,8.0,195.258
359903665,Cairo,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03:00,Credit card,72.32,4.761904762,3.616,9.5,75.93599999999999
375723056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58:00,Ewallet,189.18,4.761904762,9.459,7.0,198.639
127476963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53:00,Credit card,206.84,4.761904762,10.342,9.8,217.18200000000002
278862735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03:00,Cash,157.02,4.761904762,7.851,9.2,164.871
695286250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38:00,Ewallet,215.3,4.761904762,10.765,7.7,226.065
379176588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07:00,Cash,596.1,4.761904762,29.805,5.3,625.905
227503718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00,Cash,73.1,4.761904762,3.655,4.4,76.755
302152162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54:00,Credit card,279.18,4.761904762,13.959,4.3,293.139
788078452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38:00,Ewallet,169.68,4.761904762,8.484,9.4,178.164
560496611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13:00,Cash,45.58,4.761904762,2.279,9.8,47.858999999999995
880350356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00,Ewallet,225.6,4.761904762,11.28,4.8,236.88000000000002
585116748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05:00,Cash,290.4,4.761904762,14.52,5.3,304.91999999999996
470313286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00,Credit card,44.46,4.761904762,2.223,8.7,46.683
152682907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30:00,Credit card,156.6,4.761904762,7.83,9.5,164.43000000000004
123354896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11:00,Ewallet,419.94,4.761904762,20.997,5.3,440.93699999999995
258697810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53:00,Cash,184.25,4.761904762,9.2125,9.2,193.4625
334642006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22:00,Ewallet,140.64,4.761904762,7.032,9.6,147.672
219614139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16:00,Ewallet,83.08,4.761904762,4.154,6.4,87.234
881417302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06:00,Credit card,64.99,4.761904762,3.2495,4.5,68.23949999999999
373094567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35:00,Ewallet,775.6,4.761904762,38.78,6.9,814.38
642306693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54:00,Ewallet,327.06,4.761904762,16.353,7.8,343.413
484228230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08:00,Cash,363.23,4.761904762,18.1615,4.5,381.3915
830582383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26:00,Cash,127.0,4.761904762,6.35,8.6,133.35
559989873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56:00,Ewallet,375.55,4.761904762,18.7775,5.2,394.3275
544325024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16:00,Credit card,199.16,4.761904762,9.958,6.4,209.118
318120304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00,Ewallet,30.61,4.761904762,1.5305,5.2,32.1405
349978902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00,Ewallet,115.78,4.761904762,5.789,8.9,121.569
421959805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00,Credit card,28.96,4.761904762,1.448,6.2,30.408
277355865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23:00,Cash,890.73,4.761904762,44.5365,6.7,935.2665000000001
789238625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45:00,Cash,279.66,4.761904762,13.983,7.2,293.643
284544231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08:00,Credit card,80.93,4.761904762,4.0465,9.0,84.9765
443590061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00,Ewallet,674.5,4.761904762,33.725,4.2,708.225
509293912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24:00,Ewallet,348.48,4.761904762,17.424,4.2,365.904
327409673,Cairo,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51:00,Cash,435.6,4.761904762,21.78,6.9,457.38
840192096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10:00,Ewallet,439.55,4.761904762,21.9775,4.4,461.5275
828466863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22:00,Credit card,591.18,4.761904762,29.559,4.0,620.739
641963695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55:00,Ewallet,260.76,4.761904762,13.038,8.5,273.798
420973340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30:00,Credit card,215.04,4.761904762,10.752,9.2,225.79200000000003
436544512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,91.61,4.761904762,4.5805,9.8,96.1905
670796321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27:00,Credit card,662.13,4.761904762,33.1065,4.9,695.2365
852627105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00,Credit card,832.5,4.761904762,41.625,4.4,874.125
598067312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42:00,Cash,91.35,4.761904762,4.5675,6.8,95.91749999999999
135138269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04:00,Cash,157.76,4.761904762,7.888,9.1,165.648
816572053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00,Ewallet,121.74,4.761904762,6.087,8.7,127.827
628908624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41:00,Cash,825.8,4.761904762,41.29,5.0,867.0899999999999
856662701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19:00,Ewallet,159.9,4.761904762,7.995,7.5,167.89499999999998
308391707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,12.09,4.761904762,0.6045,8.2,12.6945
149611929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08:00,Credit card,641.9,4.761904762,32.095,6.7,673.995
655072265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38:00,Ewallet,234.93,4.761904762,11.7465,5.4,246.6765
589028023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00,Credit card,167.54,4.761904762,8.377,7.0,175.917
420047590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29:00,Ewallet,299.1,4.761904762,14.955,4.7,314.055
182882763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28:00,Credit card,239.73,4.761904762,11.9865,5.0,251.7165
188550967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01:00,Credit card,664.7,4.761904762,33.235,5.0,697.9350000000001
610464100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,202.65,4.761904762,10.1325,6.0,212.7825
318812368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16:00,Cash,46.2,4.761904762,2.31,6.3,48.510000000000005
364338584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27:00,Cash,88.15,4.761904762,4.4075,8.5,92.55749999999999
665639737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36:00,Ewallet,157.26,4.761904762,7.863,7.5,165.123
695095146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00:00,Ewallet,296.37,4.761904762,14.8185,6.4,311.1885
155453814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29:00,Ewallet,708.4,4.761904762,35.42,4.7,743.8199999999999
794322436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08:00,Ewallet,111.34,4.761904762,5.567,6.0,116.90700000000001
131158856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26:00,Credit card,580.16,4.761904762,29.008,4.0,609.168
273842164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5,63.2625
706366154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43:00,Ewallet,174.24,4.761904762,8.712,8.7,182.952
778897974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58:00,Cash,421.26,4.761904762,21.063,7.4,442.323
574318277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55:00,Cash,33.63,4.761904762,1.6815,5.6,35.3115
859710933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10:00,Cash,30.98,4.761904762,1.549,6.3,32.529
740115257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44:00,Cash,247.4,4.761904762,12.37,7.1,259.77
369822676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22:00,Ewallet,378.3,4.761904762,18.915,7.8,397.215
563474072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52:00,Cash,334.86,4.761904762,16.743,9.9,351.603
742045161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24:00,Cash,727.8,4.761904762,36.39,7.3,764.1899999999999
